utc,sensor,call_type,x_local,y_local,z_local,x_utm,y_utm,z_utm,lat,lon
2021-11-04 01:29:43,hf,pair,36810.46451793198,23521.057487491875,-40.0,68797.0980976263,5008632.567428468,-40.0,45.099485638992306,-128.48057524127128
2021-11-04 01:29:41,hf,pair,54765.81673219683,24002.79112379267,-40.0,50841.745883361444,5009114.301064769,-40.0,45.092641153647484,-128.7081064865055
2021-11-04 01:29:23,lf,pair,36785.484134202794,23633.034497507593,-40.0,68822.07848135548,5008744.544438484,-40.0,45.100504227377755,-128.48035547750592
2021-11-04 01:30:04,lf,pair,36786.58579123575,23593.961677816842,-40.0,68820.97682432251,5008705.471618793,-40.0,45.10015344243834,-128.48033581907083
2021-11-04 01:29:20,lf,pair,54691.58563119651,23997.514829800144,-40.0,50915.97698436176,5009109.024770777,-40.0,45.0926409607436,-128.70716309045847
2021-11-04 01:30:03,north,lf,54690.743565203236,24347.942873808064,-40.0,50916.819050355036,5009459.452814784,-40.0,45.09578030688912,-128.70746612683268
2021-11-04 01:30:25,hf,pair,36803.192434579796,23537.617319718316,-40.0,68804.37018097847,5008649.127260694,-40.0,45.099638452813494,-128.48049747583718
2021-11-04 01:30:23,hf,pair,54821.87824272583,24103.294438910998,-40.0,50785.684372832446,5009214.804379887,-40.0,45.09350581598641,-128.70890538467083
2021-11-04 01:30:04,lf,pair,36777.58179135573,23629.30187986817,-40.0,68829.98082420253,5008740.811820844,-40.0,45.10047559335153,-128.48025228811622
2021-11-04 01:30:47,lf,pair,36777.50153416526,23582.186772362926,-40.0,68830.06108139301,5008693.69671334,-40.0,45.100053464735886,-128.48021076205012
2021-11-04 01:30:03,lf,pair,54737.697230799524,24091.29936002604,-40.0,50869.86538475875,5009202.809301002,-40.0,45.09345175903815,-128.70783013902545
2021-11-04 01:30:46,north,lf,54752.413272728474,24413.67733245609,-40.0,50855.1493428298,5009525.1872734325,-40.0,45.09632998840026,-128.70830485530735
2021-11-04 01:30:47,south,hf,87832.55627904416,13298.613174848491,-40.0,17775.00633651411,4998410.123115825,-40.0,44.975104474699016,-129.11576142690802
2021-11-04 01:31:08,hf,pair,36802.03745110893,23482.029276882484,-40.0,68805.52516444934,5008593.539217859,-40.0,45.09914105660339,-128.48043506687415
2021-11-04 01:31:50,hf,pair,36825.888820142536,23421.573895998343,-40.0,68781.67379541573,5008533.083836975,-40.0,45.09858481798734,-128.48068484265005
2021-11-04 01:31:07,hf,pair,54862.43552348093,24180.35042486869,-40.0,50745.12709207734,5009291.860365845,-40.0,45.09417028698272,-128.70948725036752
2021-11-04 01:31:29,lf,pair,36777.478156858946,23511.69480346745,-40.0,68830.08445869933,5008623.204744443,-40.0,45.09942183172903,-128.480149857335
2021-11-04 01:31:50,north,hf,54883.635669580646,24394.454926744434,-40.0,50723.926945977626,5009505.96486772,-40.0,45.09607458219236,-128.70994708440523
2021-11-04 01:31:29,north,lf,54789.312625907434,24513.361818984013,-40.0,50818.24998965084,5009624.87175996,-40.0,45.09719946591438,-128.70886075076942
2021-11-04 01:31:09,south,lf,88294.14571767859,12753.2296487524,-40.0,17313.41689787968,4997864.739589728,-40.0,44.969909946677724,-129.121060803777
2021-11-04 01:31:50,hf,pair,36795.40771039045,23407.355892588876,-40.0,68812.15490516782,5008518.865833566,-40.0,45.098475978887905,-128.48028698613177
2021-11-04 01:32:34,hf,pair,36768.40334792943,23374.127495371995,-40.0,68839.15926762884,5008485.637436348,-40.0,45.098194677498746,-128.47991677346513
2021-11-04 01:32:13,lf,pair,36752.08730570415,23479.069559223786,-40.0,68855.47530985411,5008590.5795002,-40.0,45.09914495230261,-128.47980057084146
2021-11-04 01:31:50,north,hf,54867.95955686039,24483.882100298528,-40.0,50739.60305869788,5009595.392041274,-40.0,45.09688552890133,-128.70982893591673
2021-11-04 01:32:34,north,hf,54955.01528631009,24537.389699181396,-40.0,50652.547329248184,5009648.899640158,-40.0,45.097309568113815,-128.7109777880574
2021-11-04 01:32:12,north,lf,54847.75253582135,24563.128236499568,-40.0,50759.81007973692,5009674.638177476,-40.0,45.097608157813944,-128.7096443674006
2021-11-04 01:32:37,south,lf,87723.80693494606,13375.853239996333,-40.0,17883.755680612216,4998487.363180973,-40.0,44.97586953371114,-129.1144638336772
2021-11-04 01:33:16,hf,pair,36752.64301034448,23304.445113110534,-40.0,68854.9196052138,5008415.955054087,-40.0,45.09757988023399,-128.47965747885783
2021-11-04 01:32:34,hf,pair,36768.48707714659,23357.18866015384,-40.0,68839.07553841168,5008468.69860113,-40.0,45.09804284502063,-128.4799032702964
2021-11-04 01:33:17,hf,pair,55047.16386103137,24404.85886169753,-40.0,50560.398754526905,5009516.368802674,-40.0,45.09606401630042,-128.71202437525199
2021-11-04 01:32:34,hf,pair,55005.80769105577,24328.39610198962,-40.0,50601.7549245025,5009439.906042966,-40.0,45.09540538127053,-128.71143288859508
2021-11-04 01:32:55,lf,pair,36722.97998044201,23457.32379552795,-40.0,68884.58263511627,5008568.833736504,-40.0,45.09896782076913,-128.4794136210274
2021-11-04 01:33:58,hf,pair,36739.0478377144,23282.758195965376,-40.0,68868.51477784387,5008394.268136942,-40.0,45.09739383062944,-128.4794668395759
2021-11-04 01:33:37,lf,pair,36701.694324145545,23434.03485287258,-40.0,68905.86829141273,5008545.544793849,-40.0,45.098772098072054,-128.47912430353398
2021-11-04 01:34:20,lf,pair,36733.5509286017,23402.232192469957,-40.0,68874.01168695657,5008513.742133446,-40.0,45.0984677324763,-128.4795000002252
2021-11-04 01:33:39,north,lf,54981.87704206045,24664.863986038006,-40.0,50625.68557349782,5009776.373927014,-40.0,45.09843431285348,-128.71143169174
2021-11-04 01:34:21,south,hf,87709.32384072848,13398.417326308825,-40.0,17898.23877482979,4998509.927267285,-40.0,44.976081312847235,-129.11430274176024
2021-11-04 01:33:38,south,hf,88212.41619357264,12745.780005572917,-40.0,17395.146421985628,4997857.28994655,-40.0,44.96989870750826,-129.1200231699594
2021-11-04 01:34:40,hf,pair,36743.82586949471,23232.649593835264,-40.0,68863.73674606357,5008344.159534812,-40.0,45.09694191988089,-128.47948421354056
2021-11-04 01:34:21,hf,pair,87719.67951153319,13279.351819108626,-40.0,17887.88310402508,4998390.8617600845,-40.0,44.97500857858711,-129.1143196463412
2021-11-04 01:34:20,lf,pair,36703.447313134646,23393.138848717717,-40.0,68904.11530242363,5008504.648789694,-40.0,45.09840457915244,-128.47911132739108
2021-11-04 01:35:02,lf,pair,36723.72938682815,23298.458849022205,-40.0,68883.83322873013,5008409.968789998,-40.0,45.09754384388097,-128.47928653781486
2021-11-04 01:34:42,lf,pair,87671.10406289724,13313.267746703885,-40.0,17936.45855266103,4998424.77768768,-40.0,44.97534506722882,-129.11373948306502
2021-11-04 01:34:27,north,hf,62377.25610878187,28106.471447667223,-40.0,43230.306506776404,5013217.981388643,-40.0,45.12452477991408,-128.80808136047318
2021-11-04 01:34:45,north,hf,68086.83011248572,29345.710580346993,-40.0,37520.73250307255,5014457.220521323,-40.0,45.13191279342084,-128.88144514238076
2021-11-04 01:35:03,south,hf,87656.32765436018,13458.789595821518,-40.0,17951.23496119809,4998570.299536798,-40.0,44.9766575999128,-129.11369207931378
2021-11-04 01:35:22,hf,pair,36736.11340624279,23216.513667437466,-40.0,68871.44920931548,5008328.0236084135,-40.0,45.096802028372856,-128.47937277159593
2021-11-04 01:35:03,hf,pair,87646.54030062979,13386.603315606751,-40.0,17961.022314928487,4998498.113256583,-40.0,44.97601811577417,-129.11349973988328
2021-11-04 01:35:44,lf,pair,36725.81375827516,23299.036746980953,-40.0,68881.74885728312,5008410.546687957,-40.0,45.09754775315348,-128.47931340459567
2021-11-04 01:35:47,north,hf,55021.54458155671,25093.323185454512,-40.0,50586.018034001565,5010204.83312643,-40.0,45.10224684800857,-128.71231728419232
2021-11-04 01:35:23,south,hf,60803.355531284054,18616.383191767276,-40.0,44804.20708427422,5003727.893132743,-40.0,45.04054686127195,-128.7795656170117
2021-11-04 01:36:08,lf,pair,87522.82071864414,13551.849885820677,-40.0,18084.74189691413,4998663.359826797,-40.0,44.97758101396229,-129.1120973130693
2021-11-04 01:36:16,lf,pair,83918.04451311225,27813.81794851179,-40.0,21689.518102446018,5012925.327889488,-40.0,45.107676600114615,-129.08019427768474
2021-11-04 01:36:09,north,hf,55097.88936418303,25043.34460127531,-40.0,50509.67325137524,5010154.854542252,-40.0,45.10175073192398,-128.7132380412339
2021-11-04 01:36:42,north,hf,75077.26527695762,27744.45779231675,-40.0,30530.29733860065,5012855.967733293,-40.0,45.11297298810402,-128.9683636642125
2021-11-04 01:36:06,south,hf,61741.05967559423,18538.210676488474,-40.0,43866.50293996404,5003649.720617465,-40.0,45.03924465742534,-128.7913398293052
2021-11-04 01:37:37,lf,pair,36702.03359708726,23105.18439775907,-40.0,68905.52901847102,5008216.694338735,-40.0,45.09582520140529,-128.47884593585096
2021-11-04 01:37:03,north,lf,75915.44171131295,28741.003233838226,-40.0,29692.120904245327,5013852.513174814,-40.0,45.12133841281451,-128.97989648236705
2021-11-04 01:37:11,south,hf,87480.54312391448,13758.44115749951,-40.0,18127.01949164379,4998869.951098476,-40.0,44.97945879384747,-129.11176134851502
2021-11-04 01:37:19,south,hf,81746.79587193127,28578.169091636486,-40.0,23860.766743627,5013689.679032613,-40.0,45.11598202021647,-129.05347441115254
2021-11-04 01:37:57,hf,pair,36715.20836131531,23061.84033976295,-40.0,68892.35425424296,5008173.350280739,-40.0,45.09542879309947,-128.4789753551088
2021-11-04 01:37:37,lf,pair,36697.94677987551,23101.80638146024,-40.0,68909.61583568277,5008213.316322437,-40.0,45.095797420288264,-128.47879133049776
2021-11-04 01:38:18,lf,pair,36693.57695377999,23017.783635754316,-40.0,68913.98566177828,5008129.29357673,-40.0,45.09504718745639,-128.47866383573285
2021-11-04 01:38:10,north,hf,55034.884299473495,25779.15595447074,-40.0,50572.67831608478,5010890.665895447,-40.0,45.108381369943956,-128.71310074220796
2021-11-04 01:38:33,north,lf,55154.552293251254,25572.17238706219,-40.0,50453.01032230702,5010683.682328039,-40.0,45.10645144892215,-128.71442877656463
2021-11-04 01:38:27,south,lf,87324.95686678626,13747.497286455076,-40.0,18282.60574877201,4998859.007227431,-40.0,44.97946622642743,-129.1097887787283
2021-11-04 01:38:39,hf,pair,36680.42193824663,23031.54459775475,-40.0,68927.14067731163,5008143.054538731,-40.0,45.09517850152784,-128.47850924079722
2021-11-04 01:39:21,hf,pair,36703.27906134141,22963.206017136003,-40.0,68904.28355421686,5008074.715958112,-40.0,45.094552234011665,-128.47873966920122
2021-11-04 01:39:00,lf,pair,36654.09855098995,22991.600559546136,-40.0,68953.46406456832,5008103.110500522,-40.0,45.09483660220209,-128.478141903154
2021-11-04 01:38:54,north,hf,55196.29273358112,25672.4993387808,-40.0,50411.269881977154,5010784.009279757,-40.0,45.10732356641569,-128.71504668438553
2021-11-04 01:38:34,north,hf,65574.5610936245,28699.259700772312,-40.0,40033.001521933766,5013810.769641749,-40.0,45.12776196432569,-128.8490696665535
2021-11-04 01:39:17,north,lf,55250.661467535996,25623.081323233946,-40.0,50356.901148022276,5010734.591264211,-40.0,45.10684640409819,-128.71569003774613
2021-11-04 01:38:33,north,lf,55171.15537261171,25556.30802648456,-40.0,50436.40724294656,5010667.8179674605,-40.0,45.106298810082215,-128.71462455008498
2021-11-04 01:39:09,south,lf,87213.63333241416,13743.028141103632,-40.0,18393.929283144113,4998854.53808208,-40.0,44.97950160974415,-129.1083805893189
2021-11-04 01:39:21,hf,pair,36671.112690728594,22952.08125377338,-40.0,68936.44992482968,5008063.59119475,-40.0,45.09447212961187,-128.47832318315528
2021-11-04 01:40:03,hf,pair,36640.384573874246,22937.229497872253,-40.0,68967.17804168403,5008048.739438849,-40.0,45.09435775216509,-128.4779216904235
2021-11-04 01:39:42,lf,pair,36620.023587842305,22993.982439979933,-40.0,68987.53902771597,5008105.492380956,-40.0,45.094878684932986,-128.47771287633677
2021-11-04 01:39:38,north,hf,55250.29425027806,25758.636242476277,-40.0,50357.268365280215,5010870.146183453,-40.0,45.10806079294179,-128.71580696952228
2021-11-04 01:39:17,north,lf,55253.900719029436,25612.167415847038,-40.0,50353.661896528836,5010723.677356823,-40.0,45.10674659171093,-128.7157212203631
2021-11-04 01:40:01,north,lf,55341.49417819568,25498.721702843737,-40.0,50266.06843736259,5010610.23164382,-40.0,45.10567483111566,-128.71672735863928
2021-11-04 01:39:30,south,hf,87193.17430241473,13784.05829757506,-40.0,18414.388313143543,4998895.568238552,-40.0,44.97988271361118,-129.10816171708404
2021-11-04 01:40:05,south,hf,75210.86398721804,21212.28551711079,-40.0,30396.698628340237,5006323.795458087,-40.0,45.05440222567733,-128.96394274305229
2021-11-04 01:40:43,hf,pair,36628.65945398163,22908.342815201944,-40.0,68978.90316157664,5008019.852756178,-40.0,45.09410604643069,-128.47774853916073
2021-11-04 01:40:03,hf,pair,36633.02390437832,22953.181187297418,-40.0,68974.53871117995,5008064.6911282735,-40.0,45.09450516884404,-128.4778422801612
2021-11-04 01:40:23,lf,pair,36590.62467975545,22981.533121928205,-40.0,69016.93793580282,5008093.043062905,-40.0,45.09478502378435,-128.4773302613387
2021-11-04 01:40:22,north,hf,55316.2971134349,25820.835021668816,-40.0,50291.26550212337,5010932.344962645,-40.0,45.10857597800174,-128.71669760141717
2021-11-04 01:40:44,north,lf,55306.124092138365,25861.407679148844,-40.0,50301.43852341991,5010972.917620125,-40.0,45.10894584600171,-128.7166053227361
2021-11-04 01:40:56,south,hf,87042.29467013918,13667.745285756793,-40.0,18565.267945419095,4998779.255226733,-40.0,44.97894376054999,-129.10614799640493
2021-11-04 01:41:25,hf,pair,36643.57432923714,22846.93787892006,-40.0,68963.98828632114,5007958.447819896,-40.0,45.09354674373778,-128.47788445768722
2021-11-04 01:40:56,hf,pair,87048.25075072853,13693.495056994687,-40.0,18559.31186482974,4998805.004997971,-40.0,44.979170210252235,-129.10624766586935
2021-11-04 01:41:05,lf,pair,36620.39807872372,22901.794107339003,-40.0,68987.16453683455,5008013.304048316,-40.0,45.09405239405175,-128.4776384010943
2021-11-04 01:41:46,lf,pair,36621.74298402568,22918.85965896115,-40.0,68985.81963153259,5008030.369599937,-40.0,45.09420449315971,-128.47767007827682
2021-11-04 01:41:38,south,hf,87002.3552673007,13668.738353181061,-40.0,18605.207348257565,4998780.248294157,-40.0,44.97897968096978,-129.10564526044575
2021-11-04 01:41:28,south,hf,76795.31990726435,21873.00336261141,-40.0,28812.242708293925,5006984.513303588,-40.0,45.05926677967038,-128.98457477576454
2021-11-04 01:42:06,hf,pair,36653.20632669149,22838.474903704602,-40.0,68954.35628886678,5007949.984844681,-40.0,45.093465048031,-128.4779990348067
2021-11-04 01:41:46,lf,pair,36616.36072624445,22902.737273329076,-40.0,68991.20188931382,5008014.247214305,-40.0,45.094063302540555,-128.47758813666997
2021-11-04 01:42:28,lf,pair,36621.837063145445,22897.629779473697,-40.0,68985.72555241283,5008009.13972045,-40.0,45.09401420338465,-128.47765302693753
2021-11-04 01:42:31,lf,pair,75401.14646024871,26096.483911585896,-40.0,30206.416155309562,5011207.993852562,-40.0,45.09800410028491,-128.97091488145279
2021-11-04 01:42:48,hf,pair,36660.06930975818,22821.05723783381,-40.0,68947.49330580009,5007932.56717881,-40.0,45.09330479820652,-128.47807088784816
2021-11-04 01:43:30,hf,pair,36710.76930442292,22817.889277733084,-40.0,68896.79331113535,5007929.399218709,-40.0,45.09324555119539,-128.478709539881
2021-11-04 01:43:10,lf,pair,36646.37630292404,22873.623354210788,-40.0,68961.18631263424,5007985.133295187,-40.0,45.09378415622337,-128.47794283383814
2021-11-04 01:43:09,north,hf,80216.8726046845,22051.635612205242,-40.0,25390.690010873775,5007163.145553182,-40.0,45.05858469005609,-129.02796071832898
2021-11-04 01:43:13,north,lf,77072.09504380613,28455.545044745257,-40.0,28535.467571752146,5013567.054985722,-40.0,45.11801330310855,-128.9942540265072
2021-11-04 01:43:01,south,hf,87733.31221966463,13154.213064258038,-40.0,17874.250395893643,4998265.723005234,-40.0,44.97387926379872,-129.11437207703906
2021-11-04 01:43:30,hf,pair,36680.27603677254,22836.22767809159,-40.0,68927.28657878573,5007947.737619068,-40.0,45.0934284352993,-128.47833954712203
2021-11-04 01:44:12,hf,pair,36702.575384839125,22813.59489007757,-40.0,68904.98723071915,5007925.104831054,-40.0,45.09321205868578,-128.47860219334066
2021-11-04 01:43:46,hf,pair,86841.12485274856,13578.5620495781,-40.0,18766.437762809714,4998690.071990554,-40.0,44.97828162782331,-129.10352598915523
2021-11-04 01:43:51,lf,pair,36659.45760005046,22877.72507248101,-40.0,68948.10501550781,5007989.235013457,-40.0,45.09381294816586,-128.47811184341114
2021-11-04 01:43:34,lf,pair,55380.55420477536,26588.111034749163,-40.0,50227.00841078291,5011699.620975725,-40.0,45.115407561359454,-128.7181988780861
2021-11-04 01:43:55,north,hf,55427.258866722776,26715.903580696096,-40.0,50180.3037488355,5011827.413521673,-40.0,45.116522500517995,-128.71890440542938
2021-11-04 01:44:18,north,lf,55463.11348490181,26691.06845602272,-40.0,50144.44913065646,5011802.578396999,-40.0,45.116277266723934,-128.71933568190755
2021-11-04 01:43:45,north,lf,58235.39042338086,25995.767519870784,-40.0,47372.172192177415,5011107.277460847,-40.0,45.10828246294507,-128.75377617232905
2021-11-04 01:43:24,south,lf,86844.72710358731,13696.955730875616,-40.0,18762.83551197096,4998808.465671852,-40.0,44.97933891416524,-129.10368427488012
2021-11-04 01:44:53,hf,pair,36710.94138442357,22802.27418842403,-40.0,68896.6212311347,5007913.784129401,-40.0,45.093105526056185,-128.47869829758494
2021-11-04 01:44:40,hf,pair,55498.00590410059,26568.65095705536,-40.0,50109.556711457684,5011680.160898032,-40.0,45.115158612141,-128.7196671776381
2021-11-04 01:44:32,lf,pair,36663.86676773762,22904.502276314022,-40.0,68943.69584782065,5008016.012217291,-40.0,45.09405020416618,-128.47819063160026
2021-11-04 01:45:03,lf,pair,55487.28699914497,26672.886098034905,-40.0,50120.2756164133,5011784.396039011,-40.0,45.11609904448159,-128.71962515912577
2021-11-04 01:44:18,north,lf,55467.00794866155,26683.46927909698,-40.0,50140.55466689672,5011794.979220074,-40.0,45.11620672658054,-128.71937812584812
2021-11-04 01:44:28,south,hf,86755.22655090262,13704.139075104253,-40.0,18852.336064655654,4998815.64901608,-40.0,44.979463759760414,-129.1025623999603
2021-11-04 01:45:36,hf,pair,36714.461482125495,22795.566940544802,-40.0,68893.10113343278,5007907.076881521,-40.0,45.093043282424766,-128.47873706397354
2021-11-04 01:45:23,hf,pair,55506.28443112791,26757.75740027789,-40.0,50101.27818443036,5011869.267341254,-40.0,45.11684714793527,-128.71994167868536
2021-11-04 01:45:15,lf,pair,36675.16942819491,22904.865221683453,-40.0,68932.39318736337,5008016.37516266,-40.0,45.094046576706944,-128.47833392843188
2021-11-04 01:45:56,lf,pair,36680.60879348135,22901.2124638679,-40.0,68926.95382207693,5008012.722404844,-40.0,45.09401053495692,-128.47839960041446
2021-11-04 01:45:46,north,lf,55540.96620412484,26851.903147604917,-40.0,50066.596411433435,5011963.4130885815,-40.0,45.117668348494824,-128.72046495015488
2021-11-04 01:45:03,north,lf,55471.569854818976,26918.68551389859,-40.0,50135.9927607393,5012030.195454875,-40.0,45.118310624126,-128.7196470073349
2021-11-04 01:45:11,south,hf,87178.89471154718,13199.390106038069,-40.0,18428.66790401109,4998310.9000470145,-40.0,44.97465914621101,-129.10742396323351
2021-11-04 01:46:17,hf,pair,36716.291035707385,22717.846896914736,-40.0,68891.27157985089,5007829.356837891,-40.0,45.092345751369805,-128.4786934188397
2021-11-04 01:46:38,lf,pair,36671.82590348317,22789.58473963209,-40.0,68935.7367120751,5007901.094680608,-40.0,45.09301563014213,-128.4781925692757
2021-11-04 01:45:56,lf,pair,36676.61366682203,22843.234521937426,-40.0,68930.94894873624,5007954.744462914,-40.0,45.093493449981366,-128.4782992377076
2021-11-04 01:46:07,north,hf,55571.2245221529,26906.621773644816,-40.0,50036.33809340537,5012018.131714622,-40.0,45.11813921636009,-128.7208968712281
2021-11-04 01:46:51,north,hf,55643.63372271653,26922.34361783835,-40.0,49963.928892841745,5012033.853558815,-40.0,45.118233991765116,-128.72182701193523
2021-11-04 01:46:29,north,lf,55610.32969014048,26873.35875878312,-40.0,49997.23292541779,5011984.868699759,-40.0,45.11781642084372,-128.72136170223172
2021-11-04 01:46:36,south,hf,86650.17409829123,13766.364499415527,-40.0,18957.38851726704,4998877.874440392,-40.0,44.980091787801896,-129.1012968373326
2021-11-04 01:45:53,south,hf,61127.3210552229,17541.29013707636,-40.0,44480.24156033537,5002652.800078053,-40.0,45.03071047063393,-128.78268486934383
2021-11-04 01:46:58,hf,pair,36737.6169080723,22674.725290950966,-40.0,68869.94570748598,5007786.235231928,-40.0,45.091946374969524,-128.47892613690283
2021-11-04 01:47:40,hf,pair,36766.008582488874,22667.80794958766,-40.0,68841.5540330694,5007779.317890564,-40.0,45.09186710819248,-128.47927934871
2021-11-04 01:47:19,lf,pair,36672.652436725795,22797.274131028487,-40.0,68934.91017883248,5007908.784072005,-40.0,45.09308402859744,-128.47820963261321
2021-11-04 01:47:14,lf,pair,55631.58588481313,26994.20169478944,-40.0,49975.97673074514,5012105.711635766,-40.0,45.11888527270603,-128.72173913933185
2021-11-04 01:47:35,north,hf,55691.14831194463,26963.235121175832,-40.0,49916.414303613645,5012074.745062152,-40.0,45.11857003216835,-128.72246483190165
2021-11-04 01:47:40,hf,pair,36740.06242458939,22645.7004111722,-40.0,68867.50019096889,5007757.210352149,-40.0,45.091684806346656,-128.47893212980074
2021-11-04 01:48:20,hf,pair,36780.78347883773,22581.90526749085,-40.0,68826.77913672055,5007693.415208467,-40.0,45.09108837569198,-128.47939242417306
2021-11-04 01:47:35,hf,pair,55684.786758832946,26869.62091848478,-40.0,49922.775856725326,5011981.130859461,-40.0,45.11773559362835,-128.72230026535914
2021-11-04 01:48:01,lf,pair,36701.0219576458,22740.1494774999,-40.0,68906.54065791247,5007851.659418476,-40.0,45.09255488993457,-128.47851942739388
2021-11-04 01:48:18,north,hf,55746.351322413386,27089.917044697966,-40.0,49861.21129314489,5012201.426985675,-40.0,45.119669585160686,-128.72327699938225
2021-11-04 01:47:57,north,lf,55708.33601518278,27057.931516111275,-40.0,49899.22660037549,5012169.441457087,-40.0,45.11940727744846,-128.72276733669557
2021-11-04 01:47:46,south,hf,90012.00789092215,15990.787557645075,-40.0,15595.554724636124,5001102.297498621,-40.0,44.997719177952646,-129.1458275055203
2021-11-04 01:48:07,south,hf,89942.0285553678,15995.294418854515,-40.0,15665.534060190475,5001106.804359831,-40.0,44.997807198737114,-129.14494908871666
2021-11-04 01:49:00,hf,pair,36788.75954501608,22637.475455289794,-40.0,68818.8030705422,5007748.985396266,-40.0,45.09158146112473,-128.479541079889
2021-11-04 01:48:40,lf,pair,36717.54721545298,22746.40580062195,-40.0,68890.0154001053,5007857.915741598,-40.0,45.09260089133487,-128.47873385192568
2021-11-04 01:49:21,lf,pair,36803.78423612393,22755.315324317784,-40.0,68803.77837943434,5007866.825265294,-40.0,45.09262822692693,-128.47983242629363
2021-11-04 01:48:40,north,lf,55748.16257533877,27207.70082046112,-40.0,49859.4000402195,5012319.210761437,-40.0,45.120723397399075,-128.72340573831676
2021-11-04 01:49:01,north,lf,77425.12033378915,28726.168968256454,-40.0,28182.442281769123,5013837.678909233,-40.0,45.1202007959498,-128.9989725860802
2021-11-04 01:49:08,south,hf,89918.4154125704,15876.732669998855,-40.0,15689.147202987879,5000988.242610975,-40.0,44.99676214438695,-129.1445373766386
2021-11-04 01:48:25,south,lf,71675.78216559837,19807.969089842303,-40.0,33931.7804499599,5004919.479030819,-40.0,45.04415982845577,-128.91798671113125
2021-11-04 01:49:41,hf,pair,36816.47288543898,22668.12660838583,-40.0,68791.08973011929,5007779.636549362,-40.0,45.091839240808405,-128.47991799820477
2021-11-04 01:49:16,hf,pair,86821.37952021365,13034.412262831424,-40.0,18786.18309534462,4998145.922203808,-40.0,44.97342437794714,-129.1027583793379
2021-11-04 01:49:21,lf,pair,36764.98977032431,22731.688993233496,-40.0,68842.57284523395,5007843.1989342095,-40.0,45.092440139698176,-128.47932136219526
2021-11-04 01:50:02,lf,pair,36773.18339868735,22773.607621660267,-40.0,68834.37921687092,5007885.117562637,-40.0,45.09281076671311,-128.47946104088788
2021-11-04 01:49:48,lf,pair,72212.22337272143,26315.475553541863,-40.0,33395.33924283684,5011426.985494518,-40.0,45.10207288461048,-128.9308067638374
2021-11-04 01:49:59,south,hf,86606.15758647192,13142.259384226196,-40.0,19001.405029086352,4998253.769325202,-40.0,44.97453525321517,-129.10014713980124
2021-11-04 01:50:22,hf,pair,36847.80459186158,22662.4245699218,-40.0,68759.75802369669,5007773.934510898,-40.0,45.09176907073014,-128.48030944377106
2021-11-04 01:50:42,hf,pair,86806.2096195525,13082.915915569374,-40.0,18801.35299600578,4998194.425856546,-40.0,44.973868788687184,-129.10261330566726
2021-11-04 01:50:02,lf,pair,36767.17893928916,22804.884244868383,-40.0,68840.38367626912,5007916.394185845,-40.0,45.093094678819334,-128.4794119643641
2021-11-04 01:50:44,lf,pair,36794.851961713604,22813.954968564838,-40.0,68812.71065384467,5007925.464909541,-40.0,45.0931591099951,-128.47976983345154
2021-11-04 01:50:47,north,hf,77810.73451031581,28774.43524395866,-40.0,27796.828105242457,5013885.945184935,-40.0,45.12037572352298,-129.00389403601116
2021-11-04 01:50:26,north,lf,77483.92243837545,28813.005514802586,-40.0,28123.640177182824,5013924.515455779,-40.0,45.12093898506622,-128.9997978992574
2021-11-04 01:50:26,south,hf,89868.34805223651,15840.293823915848,-40.0,15739.214563321759,5000951.803764892,-40.0,44.99647012041351,-129.1438708330914
2021-11-04 01:51:03,south,lf,86612.82480183174,13627.060094959354,-40.0,18994.737813726533,4998738.570035935,-40.0,44.97887014838288,-129.1006930737276
2021-11-04 01:51:04,hf,pair,36877.33134817759,22611.115891581147,-40.0,68730.23126738067,5007722.625832558,-40.0,45.0912913373029,-128.4806388509512
2021-11-04 01:51:47,hf,pair,36915.64297549073,22646.038218366175,-40.0,68691.91964006754,5007757.548159342,-40.0,45.09158093133065,-128.48115351153197
2021-11-04 01:51:23,hf,pair,86845.10452549864,12849.80336127295,-40.0,18762.458090059634,4997961.31330225,-40.0,44.97175592040324,-129.10288163319512
2021-11-04 01:51:26,lf,pair,36828.614371246134,22781.004889123968,-40.0,68778.94824431214,5007892.5148301,-40.0,45.092843302103546,-128.4801686149646
2021-11-04 01:51:03,lf,pair,86918.41125088978,12989.044520818099,-40.0,18689.15136466849,4998100.554461794,-40.0,44.97295265886038,-129.10393871103227
2021-11-04 01:51:47,hf,pair,36900.95156587738,22637.36081521035,-40.0,68706.61104968088,5007748.870756187,-40.0,45.091512123455544,-128.48096020612772
2021-11-04 01:52:29,hf,pair,36935.93021713023,22622.529258515235,-40.0,68671.63239842805,5007734.039199492,-40.0,45.0913579234731,-128.48138993239985
2021-11-04 01:52:09,lf,pair,36859.694137948936,22726.281163784657,-40.0,68747.86847760933,5007837.791104761,-40.0,45.09233402239961,-128.48051473882944
2021-11-04 01:52:31,north,hf,55967.710203098315,28017.584885465665,-40.0,49639.85241245996,5013129.094826442,-40.0,45.12783762019996,-128.72691141569425
2021-11-04 01:52:10,north,lf,55861.340480133964,28142.06344972261,-40.0,49746.22213542431,5013253.573390699,-40.0,45.129020247682504,-128.72567747336228
2021-11-04 01:51:45,south,lf,86666.29674458414,13478.629638649132,-40.0,18941.265870974137,4998590.139579626,-40.0,44.97750540258151,-129.10122599013735
