id,utc,sensor,call_type,x,y,z,t0,rms,weighted_rms,unc_x,unc_y,unc_z,unc_t,ellipse_semi_major,ellipse_semi_minor,ellipse_rotation,ellipse_area,n_picks,n_iterations,x_utm,y_utm,z_utm,lon,lat,filename,horizontal_uncertainty,positional_quality,x_km,y_km,x_utm_km,y_utm_km,minutes,hours
3,2021-11-04 02:03:33.004792,north,hf,80746.57875869852,11298.811308354634,-40.0,11.004791563519005,0.48330717575202975,0.420058272622876,440.0730043376746,402.4922101435675,0.3919819602385411,0.3919819602385411,1454.37856320632,125.42970085872543,2.4014376197217313,573096.4573716752,3535,20,42709.421241301476,800310.8113083546,-40.0,-127.13868172155193,7.2214721169869085,association_2021-11-04_02:03:22.pkl,596.3759119658009,high,80.74657875869852,11.298811308354635,42.70942124130148,800.3108113083546,3.4820633,0.05803438833333333
0,2021-11-04 02:04:15.179157,north,lf,56896.90277341405,28927.215183284818,-40.0,53.17915658133058,0.10849871480792987,0.10453170890517476,4.4438803889258125,15.183526491950934,0.002650547009357435,0.002650547009357435,38.39740288983237,5.0227912144133455,1.827046565676473,605.8942755550543,6199,20,66559.09722658596,817939.2151832848,-40.0,-126.92457524499822,7.38246635723958,association_2021-11-04_02:03:22.pkl,15.82047880573958,high,56.89690277341405,28.92721518328482,66.55909722658596,817.9392151832849,4.184969383333334,0.06974948972222222
1,2021-11-04 02:03:49.189644,north,lf,76578.93847732246,28025.951044209603,-40.0,27.189643555605723,0.16981663715294507,0.13416528006639503,305.6460752767766,26.74469628205198,0.20302462323789425,0.20302462323789425,748.5231694480944,60.97863804936593,-3.1096646111013113,143394.61450149544,2979,20,46877.06152267754,817037.9510442097,-40.0,-127.10240570756652,7.3727336703175395,association_2021-11-04_02:03:22.pkl,306.8139535798791,high,76.57893847732245,28.025951044209602,46.87706152267754,817.0379510442096,3.7518108333333333,0.06253018055555555
0,2021-11-04 02:03:38.830398,south,hf,87865.29222258068,10992.206413353371,-40.0,16.83039772426412,0.28788792900048993,0.17727585790680137,8.4865843717169,33.98720981702377,0.01672806506257238,0.01672806506257238,84.6196368907488,13.854891641685954,1.7572869270866458,3683.190346162229,6410,20,35590.70777741932,800004.2064133533,-40.0,-127.20296639875586,7.218117389706078,association_2021-11-04_02:03:22.pkl,35.03073715245893,high,87.86529222258068,10.99220641335337,35.59070777741932,800.0042064133534,3.5791567333333334,0.05965261222222222
1,2021-11-04 02:03:23.879974,south,hf,85904.51586624303,20279.137513688227,-40.0,1.8799737383431547,0.38786764243154703,0.3097443514120038,16.9324170028644,28.31573851002323,0.01219786694618848,0.01219786694618848,76.03100833723433,27.219878627664027,1.1149045239108928,6501.698215189831,4740,20,37551.48413375697,809291.1375136882,-40.0,-127.18602945923968,7.302063157612581,association_2021-11-04_02:03:22.pkl,32.992238374001,high,85.90451586624303,20.279137513688227,37.551484133756965,809.2911375136882,3.329983,0.055499716666666664
0,2021-11-04 02:04:43.882339,hf,pair,37201.86741059121,22239.09900083498,-40.0,31.882339191797172,0.20500511826636894,0.12928230225335574,1.5988223212050177,4.21371184657171,0.0010692526319125574,0.0010692526319125574,10.466918150405556,3.4842298674418615,1.7523450432910121,114.57121007751309,21078,20,86254.1325894088,811251.099000835,-40.0,-126.74600664540918,7.3236284293471625,association_2021-11-04_02:04:12.pkl,4.506839284989223,high,37.201867410591205,22.23909900083498,86.2541325894088,811.251099000835,4.66335575,0.07772259583333334
0,2021-11-04 02:04:23.370923,lf,pair,37179.677598295995,22356.42611326918,-40.0,11.370922553693505,0.19874437403760517,0.11448886687720884,1.4128663162773638,3.841367785103344,0.0009706330129805857,0.0009706330129805857,9.527694527931196,3.0973915902393876,1.7423627615390882,92.71154364380753,21058,20,86276.322401704,811368.4261132692,-40.0,-126.74581488754384,7.3246891408939625,association_2021-11-04_02:04:12.pkl,4.092957083588947,high,37.179677598295996,22.35642611326918,86.27632240170401,811.3684261132692,4.321498816666666,0.07202498027777776
1,2021-11-04 02:05:04.640364,lf,pair,37189.282136050424,22291.944970745317,-40.0,52.64036429348353,0.12696195227835141,0.11098965983431028,1.5137795151302231,3.9935957953561707,0.0010036978875640735,0.0010036978875640735,9.913183641787304,3.3189027313188886,1.7481028164467103,103.36120143562485,17245,20,86266.71786394957,811303.9449707454,-40.0,-126.7458968534669,7.3241063855866075,association_2021-11-04_02:04:12.pkl,4.2708706134832015,high,37.18928213605042,22.291944970745316,86.26671786394957,811.3039449707453,5.009322833333333,0.08348871388888889
0,2021-11-04 02:04:36.030581,north,hf,56940.073954286025,28948.998430248554,-40.0,24.0305805042975,0.09981324861281347,0.08983873593005853,3.527652311091926,12.198996119534621,0.0021097511574069004,0.0021097511574069004,30.815605983680864,4.071980479985203,1.8227338428303117,394.2087616217229,6902,20,66515.92604571398,817960.9984302486,-40.0,-126.92496724751838,7.382659504650001,association_2021-11-04_02:04:12.pkl,12.698812430789461,high,56.94007395428603,28.948998430248555,66.51592604571398,817.9609984302485,4.532493116666667,0.07554155194444445
1,2021-11-04 02:05:10.505774,north,hf,71850.5148077648,25050.981528585195,-40.0,58.505773615208106,0.21851036239050717,0.17115226977173545,28.972178999445696,35.7733678400741,0.027121526249952742,0.027121526249952742,107.57689523937387,33.523871625300686,2.228564685102793,11329.8209775705,2363,20,51605.485192235195,814062.9815285852,-40.0,-127.05942554848048,7.3462812172289915,association_2021-11-04_02:04:12.pkl,46.033911441427286,high,71.85051480776481,25.050981528585194,51.60548519223519,814.0629815285852,5.1070796666666665,0.08511799444444444
2,2021-11-04 02:04:45.017563,north,hf,74749.01693722668,13574.389830666618,-40.0,33.01756343969175,0.5004071167157846,0.4207937135569634,174.83162891667962,216.9669226715725,0.1762567723535511,0.1762567723535511,678.5995622367294,68.44267118229838,2.2468255655630065,145911.7945077046,4442,20,48706.98306277332,802586.3898306666,-40.0,-127.0846806103584,7.242493092541814,association_2021-11-04_02:04:12.pkl,278.6408871706227,high,74.74901693722668,13.574389830666618,48.70698306277332,802.5863898306666,4.682276150000001,0.07803793583333335
3,2021-11-04 02:04:58.367989,north,hf,75195.71316355937,8182.483889955221,-40.0,46.36798934833917,0.4873259420229462,0.4410728722268504,508.5638835160227,590.2923588502427,0.5040128226176224,0.5040128226176224,1897.7350152563856,189.50948462712384,2.280448231100789,1129838.563959747,970,20,48260.28683644063,797194.4838899552,-40.0,-127.08827913921817,7.193807193751695,association_2021-11-04_02:04:12.pkl,779.1548578645214,medium,75.19571316355938,8.18248388995522,48.260286836440635,797.1944838899552,4.9047832499999995,0.08174638749999999
0,2021-11-04 02:04:15.178683,north,lf,56887.597794768946,28949.393283401016,-40.0,3.178682748272024,0.13534295031413568,0.10953301202199762,4.612054657477498,16.19937385492027,0.0027906293365137272,0.0027906293365137272,40.900175198453205,5.186406109796865,1.8205439346467975,666.4100857318014,6383,20,66568.40220523105,817961.393283401,-40.0,-126.92449289557109,7.382667242942967,association_2021-11-04_02:04:12.pkl,16.843122081580788,high,56.88759779476894,28.949393283401015,66.56840220523105,817.961393283401,4.184961483333334,0.06974935805555556
1,2021-11-04 02:04:59.050204,north,lf,56904.85920269386,29204.23576466019,-40.0,47.0502035237307,0.14128054543682614,0.1270550626960117,4.988355975058156,14.998019208105202,0.0033704110353038786,0.0033704110353038786,37.85752362817342,7.9762895139920325,1.8232810537497892,948.6433876161591,5171,20,66551.14079730614,818216.2357646602,-40.0,-126.92466925112045,7.38496568588275,association_2021-11-04_02:04:12.pkl,15.805830427427436,high,56.904859202693856,29.20423576466019,66.55114079730615,818.2162357646602,4.916153499999999,0.08193589166666665
2,2021-11-04 02:04:30.816622,north,lf,75849.30887611548,28096.9118610603,-40.0,18.816622265027625,0.1696840071179764,0.1181770692447263,178.7215881511557,20.783978250366467,0.11834834655250119,0.11834834655250119,438.23887210896123,43.710964909589066,-3.081865014757477,60179.858660475904,3616,20,47606.69112388452,817108.9118610603,-40.0,-127.09581732805552,7.373434461594258,association_2021-11-04_02:04:12.pkl,179.92603986967262,high,75.84930887611549,28.0969118610603,47.606691123884524,817.1089118610603,4.4455938,0.07409323
3,2021-11-04 02:05:14.901996,north,lf,71603.93952863144,26124.239978787245,-40.0,62.90199604899859,0.13937730194294118,0.13593541955688987,10.672861812264548,30.10415600055643,0.015407100528772262,0.015407100528772262,73.98408716243915,25.271888706193884,1.6661403407047701,5873.891129221615,2372,20,51852.06047136856,815136.2399787873,-40.0,-127.05728509551466,7.355985421749862,association_2021-11-04_02:04:12.pkl,31.940103127096076,high,71.60393952863144,26.124239978787244,51.85206047136856,815.1362399787872,5.180350033333334,0.08633916722222224
4,2021-11-04 02:04:48.131236,north,lf,72007.28626589828,22996.45549037495,-40.0,36.131235605373334,0.298099826450113,0.20499979751399386,76.22207216797872,129.58838802616793,0.09462294184380425,0.09462294184380425,362.69211359337316,62.28347986262101,2.085424872132548,70967.72024316298,1492,20,51448.71373410172,812008.4554903749,-40.0,-127.06067406456121,7.327730442328137,association_2021-11-04_02:04:12.pkl,150.34279030535924,high,72.00728626589827,22.99645549037495,51.44871373410172,812.0084554903749,4.734170700000001,0.07890284500000001
0,2021-11-04 02:05:25.559586,hf,pair,37196.68216809483,22296.96452988389,-40.0,23.559586448706646,0.20837726987121033,0.1297000667468965,1.5606597694199646,3.9976898543903525,0.0010483489178500123,0.0010483489178500123,9.921471492940482,3.451130675997231,1.747806347205072,107.5690580359441,21994,20,86259.31783190518,811308.9645298839,-40.0,-126.74596413371032,7.324151136534064,association_2021-11-04_02:05:02.pkl,4.291524564508694,high,37.196682168094824,22.29696452988389,86.25931783190518,811.308964529884,5.357976533333333,0.08929960888888888
1,2021-11-04 02:05:30.380958,hf,pair,79857.869949184,27150.058599051106,-40.0,28.38095816922423,0.3329288621989865,0.25852165391750453,9.769132317902404,14.839555489022676,0.007520221388896118,0.007520221388896118,40.33330123392625,16.261018727670617,1.0758330557052642,2060.4467381668574,6814,20,43598.130050816006,816162.0585990511,-40.0,-127.13196612305403,7.364557963189886,association_2021-11-04_02:05:02.pkl,17.766495246853506,high,79.85786994918399,27.150058599051107,43.598130050816,816.1620585990511,5.438332733333334,0.0906388788888889
0,2021-11-04 02:05:04.622255,lf,pair,37177.67341125374,22340.096327072883,-40.0,2.6222551826928724,0.20237632623509352,0.11296362544381154,1.3984370520241836,3.7539914758941086,0.0009439921089272099,0.0009439921089272099,9.318383468876807,3.0527399248752434,1.7475986688263432,89.36763350891576,21119,20,86278.32658874626,811352.0963270729,-40.0,-126.74579553597114,7.324541892937097,association_2021-11-04_02:05:02.pkl,4.006005265792809,high,37.177673411253735,22.34009632707288,86.27832658874627,811.3520963270729,5.009021016666667,0.08348368361111111
1,2021-11-04 02:05:46.845583,lf,pair,37183.705281471004,22322.89360032395,-40.0,44.84558330907469,0.1998935651197186,0.11455655515826578,1.4435640939712138,3.906286508146453,0.0009720881510938878,0.0009720881510938878,9.693147808383825,3.1547686256535967,1.7453245440190897,96.06876794287083,20229,20,86272.294718529,811334.8936003239,-40.0,-126.74584877019147,7.324386160024905,association_2021-11-04_02:05:02.pkl,4.164486952450439,high,37.183705281471006,22.32289360032395,86.272294718529,811.3348936003239,5.71274315,0.09521238583333333
0,2021-11-04 02:05:20.212375,north,hf,56965.83876466455,29092.404523998783,-40.0,18.212374925039096,0.12040813231341005,0.10678722214160005,3.427080764956119,11.19051348305973,0.0023167654689287467,0.0023167654689287467,28.266137096344725,4.657383283644531,1.8237358886652995,413.5788428817714,7713,20,66490.16123533546,818104.4045239987,-40.0,-126.92521159204468,7.383951616605019,association_2021-11-04_02:05:02.pkl,11.703524024159297,high,56.96583876466455,29.092404523998784,66.49016123533546,818.1044045239987,5.268856349999999,0.08781427249999998
1,2021-11-04 02:06:04.925435,north,hf,57621.432698184915,27165.40544545469,-40.0,62.925434710726165,0.08884480613260821,0.08827482449613415,3.6223554119159727,10.363699305316109,0.0021614453463004893,0.0021614453463004893,26.40859621647317,4.972285119466012,1.8577662613120682,412.5258928255139,4625,20,65834.56730181508,816177.4054454546,-40.0,-126.93098447588916,7.366509401996484,association_2021-11-04_02:05:02.pkl,10.978511830901606,high,57.62143269818492,27.165405445454688,65.83456730181508,816.1774054454546,6.014074016666667,0.10023456694444445
2,2021-11-04 02:06:06.667244,north,hf,37154.89221205021,22553.931271234393,-40.0,64.66724416209615,0.07649214970771577,0.07630151804868433,4.967850286046249,15.52098677087176,0.001927757048447064,0.001927757048447064,39.62197065727313,4.616924480003173,1.860707784667458,574.6967160420139,3788,20,86301.10778794979,811565.9312712344,-40.0,-126.74560571552234,7.326473766498435,association_2021-11-04_02:05:02.pkl,16.296642807834562,high,37.15489221205021,22.553931271234394,86.30110778794979,811.5659312712344,6.043104166666667,0.10071840277777779
0,2021-11-04 02:05:43.895077,north,lf,56970.441071452085,29135.7578718632,-40.0,41.895076636523896,0.11261781896255062,0.10304296252977167,3.2886988188932618,10.776652108779897,0.002257329334495225,0.002257329334495225,27.19735866482097,4.575009767200062,1.8204347576600852,390.9026610054924,7437,20,66485.55892854792,818147.7578718632,-40.0,-126.92525665314753,7.384342490675729,association_2021-11-04_02:05:02.pkl,11.26728763256979,high,56.970441071452086,29.1357578718632,66.48555892854792,818.1477578718632,5.663568049999999,0.09439280083333332
1,2021-11-04 02:05:12.311105,north,lf,76529.16189428835,28263.310248875652,-40.0,10.311105164869543,0.20583091965414332,0.12830367043316315,239.95864486975194,25.627713521634032,0.1593595161397461,0.1593595161397461,588.5813766205287,49.96468956421363,-3.076872796207296,92388.85451751885,3577,20,46926.83810571165,817275.3102488756,-40.0,-127.101975582137,7.374879375638241,association_2021-11-04_02:05:02.pkl,241.32329135016096,high,76.52916189428835,28.26331024887565,46.92683810571165,817.2753102488756,5.137168516666667,0.08561947527777777
2,2021-11-04 02:05:58.627466,north,lf,71626.063412484,25114.32677280111,-40.0,56.62746552106712,0.10415303970839149,0.060240306951743094,9.798124001264021,31.867606850471034,0.01997297079681992,0.01997297079681992,80.17449977129874,15.22654347395529,1.8084288071291656,3835.195070144399,1859,20,51829.936587516,814126.3267728011,-40.0,-127.05740220321965,7.346871155864937,association_2021-11-04_02:05:02.pkl,33.3398800285834,high,71.626063412484,25.11432677280111,51.829936587516,814.1263267728011,5.909107866666667,0.09848513111111111
3,2021-11-04 02:05:27.237325,north,lf,71759.94384331016,16142.476899802065,-40.0,25.237324982939644,0.6082701863227548,0.4494187414875485,302.1865008457629,789.2413415652933,0.5437623198784118,0.5437623198784118,2059.6840069157306,192.1381581470224,1.9265666039534197,1243266.1020938782,1096,20,51696.05615668984,805154.4768998021,-40.0,-127.05788060151302,7.265907061479782,association_2021-11-04_02:05:02.pkl,845.1145345627361,medium,71.75994384331015,16.142476899802066,51.69605615668984,805.1544768998021,5.3859388500000005,0.0897656475
0,2021-11-04 02:05:52.313278,south,hf,38777.566737811634,-8822.929352331585,-40.0,50.313278043381835,0.37476518479324217,0.34999585863583454,63.64798749120209,381.12731833406144,0.24871477015043286,0.24871477015043286,938.4483058347887,117.87684695190414,1.4611620090625765,347527.1492362285,1798,20,84678.43326218837,780189.0706476684,-40.0,-126.75794543735132,7.0431341888647765,association_2021-11-04_02:05:02.pkl,386.40535593103937,high,38.77756673781163,-8.822929352331585,84.67843326218836,780.1890706476685,5.8038714,0.09673119000000001
0,2021-11-04 02:06:06.806790,hf,pair,37225.69042754552,22223.766203673895,-40.0,14.80678972595395,0.20801160642610986,0.13034343794516554,1.570079860771872,3.946576438710877,0.0010432097600879082,0.0010432097600879082,9.784367446871391,3.515091317205153,1.741782459325457,108.04862352589342,21472,20,86230.30957245448,811235.7662036739,-40.0,-126.74622086483299,7.323488234835306,association_2021-11-04_02:05:52.pkl,4.247424673350811,high,37.22569042754552,22.223766203673893,86.23030957245449,811.235766203674,6.045429933333334,0.10075716555555556
1,2021-11-04 02:06:48.040486,hf,pair,37252.48774839229,22187.210227737476,-40.0,56.04048646722447,0.11875024393438742,0.11453087646119377,1.6227139893504317,4.067347221637037,0.0010662116214859084,0.0010662116214859084,10.073297997177404,3.663887539591415,1.7349969016325244,115.94811413786647,15159,20,86203.51225160771,811199.2102277374,-40.0,-126.74646037226898,7.323156247714839,association_2021-11-04_02:05:52.pkl,4.379099692013431,high,37.25248774839229,22.187210227737477,86.2035122516077,811.1992102277375,6.7326582,0.11221097000000001
0,2021-11-04 02:06:27.566424,lf,pair,37203.35586565204,22263.036033143573,-40.0,35.56642375926362,0.20429118296117696,0.11467291353404221,1.3727641131281139,3.527344218583516,0.0009081132915127064,0.0009081132915127064,8.754385335872788,3.032867343396548,1.7478661573045604,83.41207907487937,22222,20,86252.64413434797,811275.0360331435,-40.0,-126.74602190831756,7.323844382067391,association_2021-11-04_02:05:52.pkl,3.785054629284361,high,37.20335586565204,22.263036033143575,86.25264413434796,811.2750360331436,6.3914238333333335,0.10652373055555556
1,2021-11-04 02:06:26.950122,lf,pair,56840.67786742241,29774.824451299948,-40.0,34.95012205580123,0.32372920976533837,0.17966952373617245,3.5441805820789893,10.316522324623552,0.0033410615240440323,0.0033410615240440323,25.789049903922578,6.918117444034452,1.7830825770975294,560.4968106532127,11878,20,66615.3221325776,818786.8244513,-40.0,-126.92413454673346,7.3901200514549314,association_2021-11-04_02:05:52.pkl,10.908338501937035,high,56.840677867422414,29.77482445129995,66.61532213257759,818.7868244512999,6.381152133333333,0.10635253555555554
2,2021-11-04 02:06:33.905993,lf,pair,83704.14921813861,28067.315139744784,-40.0,41.90599305119201,0.24517516254658586,0.15223629733545446,170.81858433677837,43.43561387712154,0.1141215263618813,0.1141215263618813,430.7429525607275,24.273387640486828,-2.898514415276097,32847.206809270625,6643,20,39751.85078186139,817079.3151397448,-40.0,-127.16680275254929,7.372510530931948,association_2021-11-04_02:05:52.pkl,176.25447883019444,high,83.70414921813861,28.067315139744785,39.751850781861386,817.0793151397448,6.497083316666666,0.10828472194444444
0,2021-11-04 02:06:04.965550,north,hf,57005.82744162735,29171.989352209544,-40.0,12.965550315238925,0.11539237108609421,0.1061177017273001,3.2980094021737516,10.728370108177433,0.0022937754865486747,0.0022937754865486747,27.076908248444113,4.6491434672079475,1.820799549337118,395.477603930774,7681,20,66450.17255837265,818183.9893522095,-40.0,-126.92557943500715,7.384666643471181,association_2021-11-04_02:05:52.pkl,11.223849214724044,high,57.005827441627346,29.171989352209543,66.45017255837266,818.1839893522094,6.0147426,0.10024571
1,2021-11-04 02:06:48.082768,north,hf,57045.721684841876,29255.005875208477,-40.0,56.082768238615024,0.10824053500941287,0.10328081416104211,3.283795618178548,10.413767990244937,0.0023535144507063482,0.0023535144507063482,26.308057149198362,4.716748088695674,1.8249941541022598,389.8354517463206,7187,20,66410.27831515812,818267.0058752085,-40.0,-126.92594669960111,7.3854126460575396,association_2021-11-04_02:05:52.pkl,10.91924344524925,high,57.04572168484187,29.255005875208475,66.41027831515812,818.2670058752085,6.7333629,0.112222715
2,2021-11-04 02:06:17.065774,north,hf,76582.92293889141,27401.318010077506,-40.0,25.06577360896994,0.2652374197344478,0.1834967608795551,567.574386455799,49.63870964437231,0.37923554862233505,0.37923554862233505,1390.6068678895376,105.21409083632881,3.0977527655099983,459650.9366073316,2264,20,46873.07706110859,816413.3180100775,-40.0,-127.10238977841813,7.367097594076215,association_2021-11-04_02:05:52.pkl,569.7408934382672,high,76.58292293889141,27.401318010077507,46.87307706110859,816.4133180100774,6.216413,0.10360688333333333
0,2021-11-04 02:05:56.994640,north,lf,76000.93118271192,28197.97233648136,-40.0,4.994639961987355,0.2800348661069188,0.11975087981135861,196.9199152721084,24.15945944065287,0.13037392405769838,0.13037392405769838,483.5792633672997,44.518827660293965,-3.0606671885847603,67633.40637654695,3028,20,47455.06881728808,817209.9723364813,-40.0,-127.09719606957096,7.3743337102004265,association_2021-11-04_02:05:52.pkl,198.39640246546534,high,76.00093118271192,28.19797233648136,47.45506881728808,817.2099723364813,5.8818941,0.09803156833333333
1,2021-11-04 02:05:56.102043,north,lf,69830.7062139185,26039.145818152345,-40.0,4.102043408004854,0.33387822429182923,0.191152951995101,48.52111270391634,166.798783860518,0.10336876055491218,0.10336876055491218,411.33158169300447,107.72910003922273,1.697088140952594,139211.4509692345,412,20,53625.2937860815,815051.1458181523,-40.0,-127.04125154604468,7.355362626247156,association_2021-11-04_02:05:52.pkl,173.71278788671245,high,69.8307062139185,26.039145818152345,53.6252937860815,815.0511458181523,5.867017483333333,0.09778362472222221
0,2021-11-04 02:06:32.315170,south,hf,86526.75742641573,15512.20289110603,-40.0,40.31517020512065,0.4472973977800895,0.36579916260319545,16.720694876489702,46.32357807578089,0.010554248921972839,0.010554248921972839,114.35072332224357,38.15681920307497,1.433027746789621,13707.585170723756,2324,20,36929.24257358427,804524.202891106,-40.0,-127.19125164129538,7.25900598767968,association_2021-11-04_02:05:52.pkl,49.24891392605157,high,86.52675742641573,15.51220289110603,36.92924257358427,804.524202891106,6.4705696,0.10784282666666667
0,2021-11-04 02:06:48.051642,hf,pair,37231.52909806883,22189.648553532028,-40.0,6.051642351477681,0.19169669096492234,0.12474752820578675,1.5140643239060667,3.7939388811072896,0.0009929428505503054,0.0009929428505503054,9.404351699084533,3.3961627636977543,1.7407786656444972,100.33841373907983,21035,20,86224.47090193117,811201.6485535321,-40.0,-126.7462710759099,7.3231798359996745,association_2021-11-04_02:06:42.pkl,4.084894491967053,high,37.23152909806883,22.189648553532027,86.22447090193117,811.2016485535321,6.732844133333333,0.11221406888888888
1,2021-11-04 02:07:29.251682,hf,pair,37252.728290683146,22155.122213947965,-40.0,47.251681784303244,0.18273692282949486,0.12477690996105548,1.5399771886653284,3.812871323120809,0.001012629326018056,0.001012629326018056,9.435984824878263,3.5035645854771067,1.730197020158115,103.85974076361056,19851,20,86203.27170931685,811167.1222139479,-40.0,-126.74646012558144,7.322866590979499,association_2021-11-04_02:06:42.pkl,4.112118367494618,high,37.252728290683145,22.155122213947966,86.20327170931685,811.1671222139479,7.419511466666666,0.12365852444444443
0,2021-11-04 02:07:08.729933,lf,pair,37223.17725917063,22221.59765988867,-40.0,26.72993269756279,0.19077579586007481,0.11092474466308999,1.32089665163923,3.442184505991441,0.000874822123901146,0.000874822123901146,8.525713291854263,2.959155259040558,1.7344552783352845,79.25895619244284,21651,20,86232.82274082938,811233.5976598887,-40.0,-126.74619798043655,7.323468850071802,association_2021-11-04_02:06:42.pkl,3.686923126076711,high,37.22317725917063,22.22159765988867,86.23282274082938,811.2335976598887,7.077482316666666,0.11795803861111111
1,2021-11-04 02:06:45.949652,lf,pair,81369.3425309031,-2925.441109326112,-40.0,3.9496521326258938,0.40957853654014403,0.2833730910524869,25.92432052202731,50.48928926933235,0.03407941965388828,0.03407941965388828,134.90843525464965,33.16099694601659,1.9973340458950601,14054.53742925289,5930,20,42086.6574690969,786086.5588906739,-40.0,-127.14314812615392,7.0930883158904985,association_2021-11-04_02:06:42.pkl,56.75595762077427,high,81.3693425309031,-2.925441109326112,42.0866574690969,786.0865588906739,6.697810966666666,0.11163018277777777
0,2021-11-04 02:06:48.089588,north,hf,57054.30451686229,29237.42235731943,-40.0,6.089588246762624,0.12265046189536828,0.10616129027955663,3.230422653854351,10.391647089022136,0.0023042311130000814,0.0023042311130000814,26.228456580989242,4.64640062761282,1.821264452494565,382.8593531300439,7771,20,66401.69548313771,818249.4223573194,-40.0,-126.92602288628201,7.385253281233919,association_2021-11-04_02:06:42.pkl,10.88218543057035,high,57.054304516862295,29.237422357319428,66.40169548313771,818.2494223573194,6.733476566666667,0.11222460944444444
1,2021-11-04 02:07:31.933455,north,hf,57100.295975105204,29313.90169521301,-40.0,49.93345545239466,0.10709471000956562,0.10225477539563957,3.0013517857984637,9.80985779129132,0.002194180593379996,0.002194180593379996,24.69432017096222,4.554207137959053,1.8106018209470793,353.313089134488,7469,20,66355.7040248948,818325.901695213,-40.0,-126.9264447499878,7.385939802832664,association_2021-11-04_02:06:42.pkl,10.258724210518315,high,57.100295975105205,29.313901695213012,66.3557040248948,818.325901695213,7.464207683333333,0.12440346138888889
0,2021-11-04 02:07:10.798800,north,lf,57067.25889314539,29281.055159690753,-40.0,28.798800378423845,0.15239201636147495,0.10822325258339058,3.3464191735490565,10.74073616039318,0.0024004277948940513,0.0024004277948940513,27.111790036355668,4.821014925087627,1.821628928467256,410.62609137952893,7525,20,66388.7411068546,818293.0551596908,-40.0,-126.92614347400267,7.385646011698809,association_2021-11-04_02:06:42.pkl,11.249974868961901,high,57.067258893145386,29.281055159690755,66.38874110685461,818.2930551596908,7.111963433333333,0.11853272388888889
1,2021-11-04 02:07:20.784318,north,lf,76403.42778840521,28138.944469135127,-40.0,38.78431795623094,0.23263825902820093,0.16026051814472309,383.84766828940093,42.87872051874611,0.25592209422859524,0.25592209422859524,942.0045133560186,80.12428496147949,-3.069301024729394,237119.36493093122,2881,20,47052.57221159479,817150.9444691351,-40.0,-127.10082887207453,7.37376772652594,association_2021-11-04_02:06:42.pkl,386.2351836958082,high,76.40342778840521,28.138944469135126,47.052572211594786,817.1509444691351,7.278388733333333,0.12130647888888889
0,2021-11-04 02:06:51.661070,south,hf,88872.91042437994,14546.468330875528,-40.0,9.66106990411392,0.49644490994876905,0.29169086284250056,8.600896621733316,31.052108565223282,0.007513894953711355,0.007513894953711355,76.64307767278231,18.607264071189853,1.7036465557752571,4480.281786355645,5634,20,34583.08957562006,803558.4683308755,-40.0,-127.21236649179127,7.250097351839206,association_2021-11-04_02:06:42.pkl,32.22124871950429,high,88.87291042437994,14.546468330875529,34.583089575620065,803.5584683308755,6.793001266666667,0.11321668777777778
1,2021-11-04 02:06:53.312648,south,hf,51564.11310147182,24113.98887151127,-40.0,11.312648208689478,0.25878682685228066,0.12740674214296466,154.31957833652356,126.49005362026003,0.13146156363472175,0.13146156363472175,485.8782107293562,49.680248430707714,-2.4570923147485573,75833.4920272149,2256,20,71891.88689852817,813125.9888715113,-40.0,-126.87598778852124,7.33944866918403,association_2021-11-04_02:06:42.pkl,199.53512453404963,high,51.56411310147182,24.113988871511268,71.89188689852817,813.1259888715113,6.820527566666667,0.11367545944444445
0,2021-11-04 02:07:23.887769,south,lf,73849.44662488672,21172.442984638874,-40.0,41.887768824284926,0.2678026485099838,0.20461301270847568,8.303718776381837,50.15783988776903,0.015812448791944583,0.015812448791944583,123.92821413656492,11.326938002910097,1.4336129283090995,4409.939053937306,6119,20,49606.553375113275,810184.4429846389,-40.0,-127.07717246103384,7.311121936677106,association_2021-11-04_02:06:42.pkl,50.84054137914259,high,73.84944662488672,21.172442984638874,49.60655337511327,810.1844429846388,7.330112916666667,0.12216854861111111
0,2021-11-04 02:08:10.896318,hf,pair,37275.86338324904,22129.097777177027,-40.0,38.89631844803165,0.20181287942466966,0.12242604559676101,1.4300723746324913,3.4354561806461654,0.000932233855771371,0.000932233855771371,8.509837116483315,3.247964724370075,1.7375226552872856,86.83252378945576,22440,20,86180.13661675097,811141.097777177,-40.0,-126.74666731842106,7.322629941550651,association_2021-11-04_02:07:32.pkl,3.7212183711557363,high,37.27586338324904,22.129097777177027,86.18013661675097,811.141097777177,8.113588733333334,0.1352264788888889
0,2021-11-04 02:07:50.604611,lf,pair,37241.378085938064,22243.9331735504,-40.0,18.604610997634197,0.19392694576234493,0.10851010771699278,1.2909516172694961,3.3107101630655946,0.0008537884796501801,0.0008537884796501801,8.209173887168058,2.8750358334803274,1.7421591067169866,74.14683022208007,22110,20,86214.62191406194,811255.9331735504,-40.0,-126.74636421384577,7.323669087651097,association_2021-11-04_02:07:32.pkl,3.553499382574386,high,37.24137808593807,22.2439331735504,86.21462191406194,811.2559331735504,7.775393616666666,0.12958989361111112
